pokemon_id,move_id,move_name,learn_method,learn_level
596,440,Cross Poison,move_learner_tools,
596,148,Flash,move_learner_tools,
596,240,Rain Dance,move_learner_tools,
596,141,Leech Life,move_learner_tools,
596,528,Wild Charge,move_learner_tools,
596,527,Electroweb,move_learner_tools,
596,522,Struggle Bug,move_learner_tools,
596,521,Volt Switch,move_learner_tools,
596,218,Frustration,move_learner_tools,
596,129,Swift,move_learner_tools,
596,416,Giga Impact,move_learner_tools,
596,412,Energy Ball,move_learner_tools,
596,216,Return,move_learner_tools,
596,85,Thunderbolt,move_learner_tools,
596,214,Sleep Talk,move_learner_tools,
596,213,Attract,move_learner_tools,
596,405,Bug Buzz,move_learner_tools,
596,404,X-Scissor,move_learner_tools,
596,15,Cut,move_learner_tools,
596,207,Swagger,move_learner_tools,
596,496,Round,move_learner_tools,
596,398,Poison Jab,move_learner_tools,
596,203,Endure,move_learner_tools,
596,202,Giga Drain,move_learner_tools,
596,104,Double Team,move_learner_tools,
596,103,Screech,move_learner_tools,
596,92,Toxic,move_learner_tools,
596,486,Electro Ball,move_learner_tools,
596,97,Agility,move_learner_tools,
596,228,Pursuit,egg_moves,
596,40,Poison Sting,egg_moves,
596,293,Camouflage,egg_moves,
596,50,Disable,egg_moves,
597,33,Tackle,level,1
597,106,Harden,level,1
597,232,Metal Claw,level,5
597,205,Rollout,level,6
597,42,Pin Missile,level,10
597,275,Ingrain,level,15
597,430,Flash Cannon,level,20
597,442,Iron Head,level,25
597,120,Selfdestruct,level,30
597,429,Mirror Shot,level,30
597,334,Iron Defense,level,35
597,174,Curse,level,41
597,360,Gyro Ball,level,45
597,371,Payback,level,47
597,153,Explosion,level,50
597,73,Leech Seed,egg_moves,
597,388,Worry Seed,move_tutor,
597,173,Snore,move_tutor,
597,393,Magnet Rise,move_tutor,
597,104,Double Team,move_learner_tools,
597,156,Rest,move_learner_tools,
597,331,Bullet Seed,move_learner_tools,
597,267,Nature Power,move_learner_tools,
597,402,Seed Bomb,move_learner_tools,
597,263,Facade,move_learner_tools,
597,398,Poison Jab,move_learner_tools,
597,397,Rock Polish,move_learner_tools,
597,120,Selfdestruct,move_learner_tools,
597,153,Explosion,move_learner_tools,
597,249,Rock Smash,move_learner_tools,
597,241,Sunny Day,move_learner_tools,
597,237,Hidden Power,move_learner_tools,
597,372,Assurance,move_learner_tools,
597,371,Payback,move_learner_tools,
597,232,Metal Claw,move_learner_tools,
597,92,Toxic,move_learner_tools,
597,360,Gyro Ball,move_learner_tools,
597,496,Round,move_learner_tools,
597,356,Gravity,move_learner_tools,
597,218,Frustration,move_learner_tools,
597,491,Acid Spray,move_learner_tools,
597,216,Return,move_learner_tools,
597,214,Sleep Talk,move_learner_tools,
597,213,Attract,move_learner_tools,
597,207,Swagger,move_learner_tools,
597,205,Rollout,move_learner_tools,
597,203,Endure,move_learner_tools,
597,202,Giga Drain,move_learner_tools,
597,334,Iron Defense,move_learner_tools,
597,76,SolarBeam,move_learner_tools,
597,468,Hone Claws,move_learner_tools,
597,191,Spikes,move_learner_tools,
597,85,Thunderbolt,move_learner_tools,
597,86,Thunder Wave,move_learner_tools,
597,182,Protect,move_learner_tools,
597,42,Pin Missile,move_learner_tools,
597,174,Curse,move_learner_tools,
597,446,Stealth Rock,move_learner_tools,
597,442,Iron Head,move_learner_tools,
597,164,Substitute,move_learner_tools,
597,431,Rock Climb,move_learner_tools,
597,430,Flash Cannon,move_learner_tools,
597,290,Secret Power,move_learner_tools,
597,148,Flash,move_learner_tools,
597,283,Endeavor,move_learner_tools,
597,282,Knock Off,move_learner_tools,
597,279,Revenge,move_learner_tools,
597,412,Energy Ball,move_learner_tools,
598,33,Tackle,level,1
598,42,Pin Missile,level,1
598,106,Harden,level,1
598,174,Curse,level,1
598,205,Rollout,level,1
598,232,Metal Claw,level,1
598,431,Rock Climb,level,1
598,438,Power Whip,level,1
598,205,Rollout,level,6
598,232,Metal Claw,level,14
598,275,Ingrain,level,15
598,42,Pin Missile,level,18
598,430,Flash Cannon,level,20
598,442,Iron Head,level,25
598,120,Selfdestruct,level,30
598,429,Mirror Shot,level,30
598,334,Iron Defense,level,35
598,438,Power Whip,level,40
598,174,Curse,level,43
598,360,Gyro Ball,level,49
598,371,Payback,level,53
598,153,Explosion,level,56
598,388,Worry Seed,move_tutor,
598,335,Block,move_tutor,
598,173,Snore,move_tutor,
598,393,Magnet Rise,move_tutor,
598,104,Double Team,move_learner_tools,
598,249,Rock Smash,move_learner_tools,
598,331,Bullet Seed,move_learner_tools,
598,70,Strength,move_learner_tools,
598,267,Nature Power,move_learner_tools,
598,402,Seed Bomb,move_learner_tools,
598,263,Facade,move_learner_tools,
598,398,Poison Jab,move_learner_tools,
598,397,Rock Polish,move_learner_tools,
598,279,Revenge,move_learner_tools,
598,120,Selfdestruct,move_learner_tools,
598,153,Explosion,move_learner_tools,
598,523,Bulldoze,move_learner_tools,
598,241,Sunny Day,move_learner_tools,
598,237,Hidden Power,move_learner_tools,
598,372,Assurance,move_learner_tools,
598,371,Payback,move_learner_tools,
598,232,Metal Claw,move_learner_tools,
598,92,Toxic,move_learner_tools,
598,156,Rest,move_learner_tools,
598,87,Thunder,move_learner_tools,
598,360,Gyro Ball,move_learner_tools,
598,496,Round,move_learner_tools,
598,356,Gravity,move_learner_tools,
598,218,Frustration,move_learner_tools,
598,491,Acid Spray,move_learner_tools,
598,216,Return,move_learner_tools,
598,214,Sleep Talk,move_learner_tools,
598,213,Attract,move_learner_tools,
598,164,Substitute,move_learner_tools,
598,484,Heavy Slam,move_learner_tools,
598,207,Swagger,move_learner_tools,
598,205,Rollout,move_learner_tools,
598,203,Endure,move_learner_tools,
598,202,Giga Drain,move_learner_tools,
598,201,Sandstorm,move_learner_tools,
598,63,Hyper Beam,move_learner_tools,
598,334,Iron Defense,move_learner_tools,
598,76,SolarBeam,move_learner_tools,
598,332,Aerial Ace,move_learner_tools,
598,468,Hone Claws,move_learner_tools,
598,191,Spikes,move_learner_tools,
598,85,Thunderbolt,move_learner_tools,
598,86,Thunder Wave,move_learner_tools,
598,182,Protect,move_learner_tools,
598,42,Pin Missile,move_learner_tools,
598,174,Curse,move_learner_tools,
598,447,Grass Knot,move_learner_tools,
598,446,Stealth Rock,move_learner_tools,
598,442,Iron Head,move_learner_tools,
598,438,Power Whip,move_learner_tools,
598,431,Rock Climb,move_learner_tools,
598,430,Flash Cannon,move_learner_tools,
598,290,Secret Power,move_learner_tools,
598,15,Cut,move_learner_tools,
598,14,Swords Dance,move_learner_tools,
598,148,Flash,move_learner_tools,
598,421,Shadow Claw,move_learner_tools,
598,283,Endeavor,move_learner_tools,
598,282,Knock Off,move_learner_tools,
598,416,Giga Impact,move_learner_tools,
598,412,Energy Ball,move_learner_tools,
598,438,Power Whip,on_evolution,
598,73,Leech Seed,egg_moves,
599,11,ViceGrip,level,1
599,84,ThunderShock,level,1
599,20,Bind,level,4
599,268,Charge,level,8
599,84,ThunderShock,level,11
599,451,Charge Beam,level,12
599,319,Metal Sound,level,16
599,475,Autotomize,level,20
599,435,Discharge,level,24
599,103,Screech,level,28
599,544,Gear Grind,level,32
599,199,Lock-On,level,36
599,429,Mirror Shot,level,36
599,508,Shift Gear,level,40
599,192,Zap Cannon,level,44
599,63,Hyper Beam,level,48
599,20,Bind,move_tutor,
599,324,Signal Beam,move_tutor,
599,173,Snore,move_tutor,
599,393,Magnet Rise,move_tutor,
599,277,Magic Coat,move_tutor,
599,156,Rest,move_learner_tools,
599,103,Screech,move_learner_tools,
599,216,Return,move_learner_tools,
599,263,Facade,move_learner_tools,
599,372,Assurance,move_learner_tools,
599,85,Thunderbolt,move_learner_tools,
599,63,Hyper Beam,move_learner_tools,
599,218,Frustration,move_learner_tools,
599,319,Metal Sound,move_learner_tools,
599,451,Charge Beam,move_learner_tools,
599,528,Wild Charge,move_learner_tools,
599,290,Secret Power,move_learner_tools,
599,214,Sleep Talk,move_learner_tools,
599,521,Volt Switch,move_learner_tools,
599,203,Endure,move_learner_tools,
599,92,Toxic,move_learner_tools,
599,201,Sandstorm,move_learner_tools,
599,278,Recycle,move_learner_tools,
599,356,Gravity,move_learner_tools,
599,430,Flash Cannon,move_learner_tools,
599,192,Zap Cannon,move_learner_tools,
599,268,Charge,move_learner_tools,
599,351,Shock Wave,move_learner_tools,
599,104,Double Team,move_learner_tools,
599,182,Protect,move_learner_tools,
599,496,Round,move_learner_tools,
599,207,Swagger,move_learner_tools,
599,334,Iron Defense,move_learner_tools,
599,253,Uproar,move_learner_tools,
599,408,Power Gem,move_learner_tools,
599,249,Rock Smash,move_learner_tools,
599,86,Thunder Wave,move_learner_tools,
599,164,Substitute,move_learner_tools,
599,477,Telekinesis,move_learner_tools,
599,397,Rock Polish,move_learner_tools,
599,237,Hidden Power,move_learner_tools,
600,11,ViceGrip,level,1
600,20,Bind,level,1
600,84,ThunderShock,level,1
600,268,Charge,level,1
600,544,Gear Grind,level,1
600,268,Charge,level,6
600,84,ThunderShock,level,11
600,451,Charge Beam,level,12
600,319,Metal Sound,level,16
600,475,Autotomize,level,20
600,20,Bind,level,21
600,435,Discharge,level,24
600,103,Screech,level,28
600,544,Gear Grind,level,32
600,199,Lock-On,level,36
600,429,Mirror Shot,level,36
600,508,Shift Gear,level,42
600,192,Zap Cannon,level,48
600,63,Hyper Beam,level,54
600,20,Bind,move_tutor,
600,324,Signal Beam,move_tutor,
600,173,Snore,move_tutor,
600,393,Magnet Rise,move_tutor,
600,277,Magic Coat,move_tutor,
600,156,Rest,move_learner_tools,
600,103,Screech,move_learner_tools,
600,216,Return,move_learner_tools,
600,263,Facade,move_learner_tools,
600,372,Assurance,move_learner_tools,
600,85,Thunderbolt,move_learner_tools,
600,63,Hyper Beam,move_learner_tools,
600,218,Frustration,move_learner_tools,
600,319,Metal Sound,move_learner_tools,
600,451,Charge Beam,move_learner_tools,
600,528,Wild Charge,move_learner_tools,
600,290,Secret Power,move_learner_tools,
600,214,Sleep Talk,move_learner_tools,
600,521,Volt Switch,move_learner_tools,
600,203,Endure,move_learner_tools,
600,92,Toxic,move_learner_tools,
600,201,Sandstorm,move_learner_tools,
600,278,Recycle,move_learner_tools,
600,356,Gravity,move_learner_tools,
600,430,Flash Cannon,move_learner_tools,
600,192,Zap Cannon,move_learner_tools,
600,268,Charge,move_learner_tools,
600,502,Ally Switch,move_learner_tools,
600,351,Shock Wave,move_learner_tools,
600,104,Double Team,move_learner_tools,
600,182,Protect,move_learner_tools,
600,496,Round,move_learner_tools,
600,207,Swagger,move_learner_tools,
600,334,Iron Defense,move_learner_tools,
600,253,Uproar,move_learner_tools,
600,408,Power Gem,move_learner_tools,
600,249,Rock Smash,move_learner_tools,
600,86,Thunder Wave,move_learner_tools,
600,164,Substitute,move_learner_tools,
600,477,Telekinesis,move_learner_tools,
600,397,Rock Polish,move_learner_tools,
600,237,Hidden Power,move_learner_tools,
601,11,ViceGrip,level,1
601,20,Bind,level,1
601,84,ThunderShock,level,1
601,268,Charge,level,1
601,544,Gear Grind,level,1
601,268,Charge,level,6
601,84,ThunderShock,level,11
601,451,Charge Beam,level,12
601,319,Metal Sound,level,16
601,475,Autotomize,level,20
601,20,Bind,level,21
601,435,Discharge,level,24
601,103,Screech,level,28
601,544,Gear Grind,level,32
601,199,Lock-On,level,36
601,429,Mirror Shot,level,36
601,508,Shift Gear,level,42
601,192,Zap Cannon,level,48
601,63,Hyper Beam,level,56
601,20,Bind,move_tutor,
601,324,Signal Beam,move_tutor,
601,173,Snore,move_tutor,
601,393,Magnet Rise,move_tutor,
601,277,Magic Coat,move_tutor,
601,86,Thunder Wave,move_learner_tools,
601,87,Thunder,move_learner_tools,
601,164,Substitute,move_learner_tools,
601,263,Facade,move_learner_tools,
601,351,Shock Wave,move_learner_tools,
601,528,Wild Charge,move_learner_tools,
601,319,Metal Sound,move_learner_tools,
601,433,Trick Room,move_learner_tools,
601,521,Volt Switch,move_learner_tools,
601,253,Uproar,move_learner_tools,
601,430,Flash Cannon,move_learner_tools,
601,249,Rock Smash,move_learner_tools,
601,103,Screech,move_learner_tools,
601,334,Iron Defense,move_learner_tools,
601,63,Hyper Beam,move_learner_tools,
601,416,Giga Impact,move_learner_tools,
601,237,Hidden Power,move_learner_tools,
601,502,Ally Switch,move_learner_tools,
601,201,Sandstorm,move_learner_tools,
601,408,Power Gem,move_learner_tools,
601,496,Round,move_learner_tools,
601,397,Rock Polish,move_learner_tools,
601,218,Frustration,move_learner_tools,
601,216,Return,move_learner_tools,
601,214,Sleep Talk,move_learner_tools,
601,156,Rest,move_learner_tools,
601,477,Telekinesis,move_learner_tools,
601,207,Swagger,move_learner_tools,
601,203,Endure,move_learner_tools,
601,290,Secret Power,move_learner_tools,
601,372,Assurance,move_learner_tools,
601,104,Double Team,move_learner_tools,
601,192,Zap Cannon,move_learner_tools,
601,278,Recycle,move_learner_tools,
601,451,Charge Beam,move_learner_tools,
601,182,Protect,move_learner_tools,
601,92,Toxic,move_learner_tools,
601,85,Thunderbolt,move_learner_tools,
601,268,Charge,move_learner_tools,
601,356,Gravity,move_learner_tools,
602,33,Tackle,level,1
602,86,Thunder Wave,level,1
602,209,Spark,level,1
602,451,Charge Beam,level,1
602,393,Magnet Rise,move_tutor,
602,86,Thunder Wave,move_learner_tools,
602,268,Charge,move_learner_tools,
602,451,Charge Beam,move_learner_tools,
602,282,Knock Off,move_learner_tools,
603,29,Headbutt,level,1
603,86,Thunder Wave,level,1
603,209,Spark,level,1
603,451,Charge Beam,level,1
603,20,Bind,level,9
603,51,Acid,level,19
603,435,Discharge,level,29
603,85,Thunderbolt,level,44
603,491,Acid Spray,level,49
603,489,Coil,level,54
603,528,Wild Charge,level,59
603,380,Gastro Acid,level,64
603,192,Zap Cannon,level,69
603,37,Thrash,level,74
603,20,Bind,move_tutor,
603,340,Bounce,move_tutor,
603,324,Signal Beam,move_tutor,
603,380,Gastro Acid,move_tutor,
603,401,Aqua Tail,move_tutor,
603,173,Snore,move_tutor,
603,393,Magnet Rise,move_tutor,
603,33,Tackle,prevo_moves,
603,86,Thunder Wave,move_learner_tools,
603,87,Thunder,move_learner_tools,
603,162,Super Fang,move_learner_tools,
603,263,Facade,move_learner_tools,
603,351,Shock Wave,move_learner_tools,
603,528,Wild Charge,move_learner_tools,
603,527,Electroweb,move_learner_tools,
603,36,Take Down,move_learner_tools,
603,148,Flash,move_learner_tools,
603,521,Volt Switch,move_learner_tools,
603,164,Substitute,move_learner_tools,
603,430,Flash Cannon,move_learner_tools,
603,184,Scary Face,move_learner_tools,
603,104,Double Team,move_learner_tools,
603,512,Acrobatics,move_learner_tools,
603,422,Thunder Fang,move_learner_tools,
603,242,Crunch,move_learner_tools,
603,240,Rain Dance,move_learner_tools,
603,237,Hidden Power,move_learner_tools,
603,29,Headbutt,move_learner_tools,
603,231,Iron Tail,move_learner_tools,
603,496,Round,move_learner_tools,
603,491,Acid Spray,move_learner_tools,
603,486,Electro Ball,move_learner_tools,
603,218,Frustration,move_learner_tools,
603,216,Return,move_learner_tools,
603,214,Sleep Talk,move_learner_tools,
603,213,Attract,move_learner_tools,
603,34,Body Slam,move_learner_tools,
603,113,Light Screen,move_learner_tools,
603,207,Swagger,move_learner_tools,
603,203,Endure,move_learner_tools,
603,202,Giga Drain,move_learner_tools,
603,290,Secret Power,move_learner_tools,
603,156,Rest,move_learner_tools,
603,282,Knock Off,move_learner_tools,
603,192,Zap Cannon,move_learner_tools,
603,369,U-turn,move_learner_tools,
603,451,Charge Beam,move_learner_tools,
603,182,Protect,move_learner_tools,
603,92,Toxic,move_learner_tools,
603,85,Thunderbolt,move_learner_tools,
603,268,Charge,move_learner_tools,
603,242,Crunch,on_evolution,
604,29,Headbutt,level,1
604,37,Thrash,level,1
604,51,Acid,level,1
604,192,Zap Cannon,level,1
604,242,Crunch,level,1
604,306,Crush Claw,level,1
604,380,Gastro Acid,level,1
604,435,Discharge,level,1
604,489,Coil,level,1
604,528,Wild Charge,level,5
604,20,Bind,move_tutor,
604,340,Bounce,move_tutor,
604,324,Signal Beam,move_tutor,
604,380,Gastro Acid,move_tutor,
604,401,Aqua Tail,move_tutor,
604,173,Snore,move_tutor,
604,393,Magnet Rise,move_tutor,
604,20,Bind,prevo_moves,
604,86,Thunder Wave,prevo_moves,
604,85,Thunderbolt,prevo_moves,
604,451,Charge Beam,prevo_moves,
604,33,Tackle,prevo_moves,
604,491,Acid Spray,prevo_moves,
604,209,Spark,prevo_moves,
604,162,Super Fang,move_learner_tools,
604,486,Electro Ball,move_learner_tools,
604,484,Heavy Slam,move_learner_tools,
604,157,Rock Slide,move_learner_tools,
604,156,Rest,move_learner_tools,
604,317,Rock Tomb,move_learner_tools,
604,148,Flash,move_learner_tools,
604,7,Fire Punch,move_learner_tools,
604,468,Hone Claws,move_learner_tools,
604,29,Headbutt,move_learner_tools,
604,129,Swift,move_learner_tools,
604,290,Secret Power,move_learner_tools,
604,451,Charge Beam,move_learner_tools,
604,447,Grass Knot,move_learner_tools,
604,282,Knock Off,move_learner_tools,
604,202,Giga Drain,move_learner_tools,
604,280,Brick Break,move_learner_tools,
604,276,Superpower,move_learner_tools,
604,109,Confuse Ray,move_learner_tools,
604,53,Flamethrower,move_learner_tools,
604,268,Charge,move_learner_tools,
604,430,Flash Cannon,move_learner_tools,
604,428,Zen Headbutt,move_learner_tools,
604,264,Focus Punch,move_learner_tools,
604,263,Facade,move_learner_tools,
604,422,Thunder Fang,move_learner_tools,
604,92,Toxic,move_learner_tools,
604,416,Giga Impact,move_learner_tools,
604,36,Take Down,move_learner_tools,
604,87,Thunder,move_learner_tools,
604,249,Rock Smash,move_learner_tools,
604,85,Thunderbolt,move_learner_tools,
604,409,Drain Punch,move_learner_tools,
604,406,Dragon Pulse,move_learner_tools,
604,242,Crunch,move_learner_tools,
604,241,Sunny Day,move_learner_tools,
604,240,Rain Dance,move_learner_tools,
604,86,Thunder Wave,move_learner_tools,
604,237,Hidden Power,move_learner_tools,
604,70,Strength,move_learner_tools,
604,231,Iron Tail,move_learner_tools,
604,207,Swagger,move_learner_tools,
604,63,Hyper Beam,move_learner_tools,
604,104,Double Team,move_learner_tools,
604,218,Frustration,move_learner_tools,
604,216,Return,move_learner_tools,
604,214,Sleep Talk,move_learner_tools,
604,213,Attract,move_learner_tools,
604,113,Light Screen,move_learner_tools,
604,46,Roar,move_learner_tools,
604,370,Close Combat,move_learner_tools,
604,369,U-turn,move_learner_tools,
604,203,Endure,move_learner_tools,
604,528,Wild Charge,move_learner_tools,
604,527,Electroweb,move_learner_tools,
604,200,Outrage,move_learner_tools,
604,525,Dragon Tail,move_learner_tools,
604,523,Bulldoze,move_learner_tools,
604,521,Volt Switch,move_learner_tools,
604,192,Zap Cannon,move_learner_tools,
604,351,Shock Wave,move_learner_tools,
604,512,Acrobatics,move_learner_tools,
604,34,Body Slam,move_learner_tools,
604,184,Scary Face,move_learner_tools,
604,182,Protect,move_learner_tools,
604,506,Hex,move_learner_tools,
604,15,Cut,move_learner_tools,
604,339,Bulk Up,move_learner_tools,
604,337,Dragon Claw,move_learner_tools,
604,9,ThunderPunch,move_learner_tools,
604,496,Round,move_learner_tools,
604,491,Acid Spray,move_learner_tools,
604,164,Substitute,move_learner_tools,
604,242,Crunch,on_evolution,
605,45,Growl,level,1
605,93,Confusion,level,1
605,45,Growl,level,4
605,286,Imprison,level,6
605,377,Heal Block,level,8
605,357,Miracle Eye,level,11
605,100,Teleport,level,12
605,60,Psybeam,level,18
605,237,Hidden Power,level,22
605,470,Guard Split,level,24
605,471,Power Split,level,24
605,493,Simple Beam,level,29
605,29,Headbutt,level,30
605,244,Psych Up,level,36
605,428,Zen Headbutt,level,36
605,105,Recover,level,43
605,347,Calm Mind,level,48
605,485,Synchronoise,level,53
605,472,Wonder Room,level,54
605,94,Psychic,level,60
605,112,Barrier,egg_moves,
605,310,Astonish,egg_moves,
605,194,Destiny Bond,egg_moves,
605,50,Disable,egg_moves,
605,272,Role Play,move_tutor,
605,277,Magic Coat,move_tutor,
605,495,After You,move_tutor,
605,173,Snore,move_tutor,
605,324,Signal Beam,move_tutor,
605,472,Wonder Room,move_tutor,
605,103,Screech,move_learner_tools,
605,271,Trick,move_learner_tools,
605,138,Dream Eater,move_learner_tools,
605,263,Facade,move_learner_tools,
605,399,Dark Pulse,move_learner_tools,
605,148,Flash,move_learner_tools,
605,253,Uproar,move_learner_tools,
605,115,Reflect,move_learner_tools,
605,113,Light Screen,move_learner_tools,
605,86,Thunder Wave,move_learner_tools,
605,385,Guard Swap,move_learner_tools,
605,384,Power Swap,move_learner_tools,
605,244,Psych Up,move_learner_tools,
605,104,Double Team,move_learner_tools,
605,240,Rain Dance,move_learner_tools,
605,237,Hidden Power,move_learner_tools,
605,373,Embargo,move_learner_tools,
605,97,Agility,move_learner_tools,
605,94,Psychic,move_learner_tools,
605,92,Toxic,move_learner_tools,
605,502,Ally Switch,move_learner_tools,
605,500,Stored Power,move_learner_tools,
605,497,Echoed Voice,move_learner_tools,
605,496,Round,move_learner_tools,
605,220,Pain Split,move_learner_tools,
605,356,Gravity,move_learner_tools,
605,218,Frustration,move_learner_tools,
605,216,Return,move_learner_tools,
605,351,Shock Wave,move_learner_tools,
605,213,Attract,move_learner_tools,
605,211,Steel Wing,move_learner_tools,
605,347,Calm Mind,move_learner_tools,
605,207,Swagger,move_learner_tools,
605,477,Telekinesis,move_learner_tools,
605,203,Endure,move_learner_tools,
605,473,Psyshock,move_learner_tools,
605,60,Psybeam,move_learner_tools,
605,214,Sleep Talk,move_learner_tools,
605,85,Thunderbolt,move_learner_tools,
605,219,Safeguard,move_learner_tools,
605,322,Cosmic Power,move_learner_tools,
605,182,Protect,move_learner_tools,
605,317,Rock Tomb,move_learner_tools,
605,451,Charge Beam,move_learner_tools,
605,100,Teleport,move_learner_tools,
605,168,Thief,move_learner_tools,
605,29,Headbutt,move_learner_tools,
605,164,Substitute,move_learner_tools,
605,433,Trick Room,move_learner_tools,
605,247,Shadow Ball,move_learner_tools,
605,157,Rock Slide,move_learner_tools,
605,156,Rest,move_learner_tools,
605,428,Zen Headbutt,move_learner_tools,
605,290,Secret Power,move_learner_tools,
605,289,Snatch,move_learner_tools,
605,286,Imprison,move_learner_tools,
605,285,Skill Swap,move_learner_tools,
605,417,Nasty Plot,move_learner_tools,
605,278,Recycle,move_learner_tools,
605,412,Energy Ball,move_learner_tools,
606,45,Growl,level,1
606,93,Confusion,level,1
606,100,Teleport,level,1
606,286,Imprison,level,1
606,357,Miracle Eye,level,1
606,377,Heal Block,level,1
606,472,Wonder Room,level,1
606,485,Synchronoise,level,1
606,45,Growl,level,4
606,377,Heal Block,level,8
606,357,Miracle Eye,level,11
606,60,Psybeam,level,18
606,237,Hidden Power,level,22
606,470,Guard Split,level,24
606,471,Power Split,level,24
606,286,Imprison,level,25
606,493,Simple Beam,level,29
606,29,Headbutt,level,30
606,244,Psych Up,level,36
606,428,Zen Headbutt,level,36
606,105,Recover,level,45
606,347,Calm Mind,level,52
606,472,Wonder Room,level,60
606,485,Synchronoise,level,63
606,94,Psychic,level,68
606,272,Role Play,move_tutor,
606,277,Magic Coat,move_tutor,
606,495,After You,move_tutor,
606,173,Snore,move_tutor,
606,324,Signal Beam,move_tutor,
606,472,Wonder Room,move_tutor,
606,103,Screech,move_learner_tools,
606,271,Trick,move_learner_tools,
606,138,Dream Eater,move_learner_tools,
606,263,Facade,move_learner_tools,
606,399,Dark Pulse,move_learner_tools,
606,148,Flash,move_learner_tools,
606,253,Uproar,move_learner_tools,
606,115,Reflect,move_learner_tools,
606,113,Light Screen,move_learner_tools,
606,156,Rest,move_learner_tools,
606,385,Guard Swap,move_learner_tools,
606,384,Power Swap,move_learner_tools,
606,244,Psych Up,move_learner_tools,
606,104,Double Team,move_learner_tools,
606,240,Rain Dance,move_learner_tools,
606,237,Hidden Power,move_learner_tools,
606,373,Embargo,move_learner_tools,
606,97,Agility,move_learner_tools,
606,94,Psychic,move_learner_tools,
606,92,Toxic,move_learner_tools,
606,502,Ally Switch,move_learner_tools,
606,500,Stored Power,move_learner_tools,
606,157,Rock Slide,move_learner_tools,
606,497,Echoed Voice,move_learner_tools,
606,496,Round,move_learner_tools,
606,220,Pain Split,move_learner_tools,
606,356,Gravity,move_learner_tools,
606,218,Frustration,move_learner_tools,
606,216,Return,move_learner_tools,
606,351,Shock Wave,move_learner_tools,
606,213,Attract,move_learner_tools,
606,211,Steel Wing,move_learner_tools,
606,347,Calm Mind,move_learner_tools,
606,207,Swagger,move_learner_tools,
606,477,Telekinesis,move_learner_tools,
606,203,Endure,move_learner_tools,
606,63,Hyper Beam,move_learner_tools,
606,473,Psyshock,move_learner_tools,
606,60,Psybeam,move_learner_tools,
606,214,Sleep Talk,move_learner_tools,
606,85,Thunderbolt,move_learner_tools,
606,219,Safeguard,move_learner_tools,
606,322,Cosmic Power,move_learner_tools,
606,182,Protect,move_learner_tools,
606,317,Rock Tomb,move_learner_tools,
606,451,Charge Beam,move_learner_tools,
606,100,Teleport,move_learner_tools,
606,168,Thief,move_learner_tools,
606,29,Headbutt,move_learner_tools,
606,164,Substitute,move_learner_tools,
606,86,Thunder Wave,move_learner_tools,
606,161,Tri Attack,move_learner_tools,
606,433,Trick Room,move_learner_tools,
606,247,Shadow Ball,move_learner_tools,
606,248,Future Sight,move_learner_tools,
606,430,Flash Cannon,move_learner_tools,
606,428,Zen Headbutt,move_learner_tools,
606,290,Secret Power,move_learner_tools,
606,289,Snatch,move_learner_tools,
606,286,Imprison,move_learner_tools,
606,285,Skill Swap,move_learner_tools,
606,417,Nasty Plot,move_learner_tools,
606,416,Giga Impact,move_learner_tools,
606,278,Recycle,move_learner_tools,
606,412,Energy Ball,move_learner_tools,
606,112,Barrier,egg_moves,
606,310,Astonish,egg_moves,
606,194,Destiny Bond,egg_moves,
606,50,Disable,egg_moves,
607,52,Ember,level,1
607,123,Smog,level,1
607,310,Astonish,level,1
607,52,Ember,level,4
607,123,Smog,level,5
607,107,Minimize,level,8
607,109,Confuse Ray,level,12
607,506,Hex,level,16
607,261,Will-O-Wisp,level,20
607,481,Flame Burst,level,20
607,83,Fire Spin,level,24
607,101,Night Shade,level,28
607,174,Curse,level,32
607,247,Shadow Ball,level,36
607,517,Inferno,level,40
607,286,Imprison,level,44
607,220,Pain Split,level,48
607,315,Overheat,level,52
607,262,Memento,level,56
607,499,Clear Smog,egg_moves,
607,151,Acid Armor,egg_moves,
607,471,Power Split,egg_moves,
607,51,Acid,egg_moves,
607,173,Snore,move_tutor,
607,269,Taunt,move_learner_tools,
607,271,Trick,move_learner_tools,
607,373,Embargo,move_learner_tools,
607,138,Dream Eater,move_learner_tools,
607,263,Facade,move_learner_tools,
607,399,Dark Pulse,move_learner_tools,
607,261,Will-O-Wisp,move_learner_tools,
607,394,Flare Blitz,move_learner_tools,
607,114,Haze,move_learner_tools,
607,247,Shadow Ball,move_learner_tools,
607,109,Confuse Ray,move_learner_tools,
607,244,Psych Up,move_learner_tools,
607,148,Flash,move_learner_tools,
607,241,Sunny Day,move_learner_tools,
607,101,Night Shade,move_learner_tools,
607,237,Hidden Power,move_learner_tools,
607,510,Incinerate,move_learner_tools,
607,371,Payback,move_learner_tools,
607,506,Hex,move_learner_tools,
607,94,Psychic,move_learner_tools,
607,92,Toxic,move_learner_tools,
607,502,Ally Switch,move_learner_tools,
607,496,Round,move_learner_tools,
607,220,Pain Split,move_learner_tools,
607,219,Safeguard,move_learner_tools,
607,218,Frustration,move_learner_tools,
607,216,Return,move_learner_tools,
607,488,Flame Charge,move_learner_tools,
607,213,Attract,move_learner_tools,
607,347,Calm Mind,move_learner_tools,
607,207,Swagger,move_learner_tools,
607,477,Telekinesis,move_learner_tools,
